Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Target
24.94825518314645,41.956454050873894,23.266355868066626,51.59888637145911,22.212420775279064,40.77192686683937,50.38999735279294,85.58624444022867
15.80451732407745,33.627799089320554,62.041380880423866,52.04068924734128,65.69832668404878,38.657896309176486,33.69728449884962,74.01483810668789
91.58858187514592,13.280255678660502,26.341471989680144,72.24955986727821,47.42309521887523,57.09985482608586,83.26730289784251,25.547396897291808
15.346062250474413,95.02157512519538,96.78410428764612,58.400138483353345,49.46470045490544,75.5888644644949,81.62288386405564,58.85706716772572
83.23600082415008,99.7413180075378,39.16377913321348,,44.52469471202415,68.09030698901938,,
59.90032844330665,56.387161155296994,,1.322922646381175,66.86052899479272,,72.94358717973168,14.880137955792062
61.42395784483116,42.29599236979536,,16.468552655523805,27.222853253940038,13.844587966290744,56.103118674728904,22.157573793844666
12.623951727170601,70.6553348504458,53.49407661422858,18.271407132203564,1.7257537161224246,49.66846661793658,89.64267719691769,47.21583747079004
64.35548673128379,44.26890522056719,18.99449650848004,31.92487066679034,3.9950173388710986,43.09845524862202,80.44423506671498,90.29847505007665
88.0137341178659,11.511387477177548,31.001807064841213,55.706270498196616,78.32640930421063,35.44320542145633,57.4977667567054,
58.399800382676425,0.22301490367996335,39.17850912496993,6.569817435015823,7.927483669604706,59.37819510073729,61.11358622742705,5.942653860901337
79.70112839105548,88.07072643123036,5.4572963487131805,12.8555002348964,35.42341219983103,41.46863605246135,40.95505162274687,28.296375562625464
52.55162071536612,53.85550753762386,32.69312444996281,93.5929967974522,10.421349052578554,75.93663351713799,83.15779506069791,28.31672551667639
55.294798220766936,98.7842440609709,12.025268174365078,34.273284680166626,96.53278821224103,,2.701511922612243,
86.69576527998674,33.37679885072089,53.553498373196064,98.03861013269625,70.04663201205037,23.533631743171156,20.34797145655025,38.661802036752015
1.366876884325119,,65.86230926894252,47.920801166299206,99.08972406215355,,34.349043397772704,17.75593894889884
71.82307897708651,78.18443522527745,70.0025934838057,63.646907686148666,56.94580431963888,36.680904972497366,9.639058035906324,1.2822245075806427
90.56236823870135,82.99359177159506,40.042744789529216,47.92306131234726,,6.209790515663749,12.699417843639171,36.471603254646176
64.79252375000821,29.190586998058933,69.7908540509882,48.45545310723007,59.46133224062461,55.79273519407727,68.10836262888246,58.08307379294353
44.02438907169463,90.88339577722564,,,35.06588193396809,25.48000458934724,24.061565363739255,89.15898275858969
,48.239199010475495,58.062190644131164,33.486247506670374,6.108758719673213,82.92362083417038,31.374804043687465,11.833274275985817
,4.940905084562219,21.633436929027994,89.51672020976908,25.437514016031404,10.642185749045685,6.5314138441716185,91.76585967219397
34.27487730071183,90.88276071292289,27.904870064337917,66.82746019146948,,96.70677295395322,72.50863780214439,
,84.63639030004998,79.4399432376372,42.40431702549225,20.585048617265368,62.991812619384056,47.32152076317706,6.214145893294443
16.21270231919145,52.06810173201619,4.657124518201117,19.08385550130005,49.39604190300935,81.27963839786393,18.36284700192412,10.15419870516684
,14.867528111732597,32.3854326107626,12.739608193861528,45.533918946007546,23.819128593771865,46.73847498545566,45.87143478355523
75.73234977169912,27.882805532042752,83.92800400962066,4.833477114511564,35.29359226155437,2.0155627083507377,88.46684152782274,65.7487468275437
49.909999387893386,15.585823951887779,86.78022472747315,18.087399362843648,73.37419127753823,16.932653753164352,50.470082383544494,21.049855201603517
31.79493541962136,48.08236264208748,5.078040630368175,55.103326741086676,62.369462294324116,22.05138533847626,69.26129790432206,43.042754472313135
36.45605828846461,97.22366526449758,92.14616643154794,77.71536830586142,10.977516833296141,76.50861038325297,30.39737960174248,26.3771145836613
71.4141622767087,36.103333797040946,90.26844368205239,4.540370369719582,5.646484200281199,36.6401285387141,57.16702512179813,65.74138607280715
,12.422038634747157,59.23172678562466,41.885518871455595,86.05473425958964,5.205010743771399,93.63604633171329,10.932833596781155
58.526253023345454,56.59539510188184,68.73027954562399,90.31117632272903,26.107243783446442,40.605847436956836,27.83015861825273,0.21331290228325805
12.284788791788493,74.16979091712501,17.076049651086134,53.295440688572945,13.562621964328192,43.74123362281932,65.87657235806253,44.97560590771056
83.28960445364166,30.06904710153766,,87.17684339658389,49.11491501974247,57.105886375720004,11.920365183939186,33.600940108439914
69.67885613018268,,12.659769663353593,27.68939213732854,93.32550542708,14.67648189051286,60.251100004529945,46.53420879162113
55.11198669280938,74.60995740873302,22.666707841061783,0.0003794211619223553,42.69215514365031,44.5018034160139,2.839167134771614,53.17702546956505
79.09868490431651,0.8277696629510611,58.96084624909446,13.046029975568828,4.894439151251085,38.3771218237857,87.79586244881055,82.6289267428678
6.442133822131901,1.7387474428131267,94.8674465017446,,,5.2383493497316085,81.37387735211831,4.054564096691216
61.13785774246821,5.560648705205096,56.95132214351815,,74.40978942448947,34.60015539165574,42.34327484298658,
95.99241985361469,43.74806751373228,72.24868800905284,54.4715531616829,,24.31152480068678,76.37389896692865,93.73937893932353
50.19881564793164,47.81638460139038,64.72659179208887,5.223316270742096,24.56371899669435,87.04857237291655,95.42565530584557,85.33143907796048
13.283772120743187,4.449657651296235,10.348531763951318,29.138137501394755,97.71335098795471,21.5553382275697,50.081941647202946,29.905301861858856
26.115744149179555,80.51857182285573,29.91701400384006,92.95710576081314,92.23826945086728,59.817871409481306,29.225737744049095,33.10654861720609
2.1138523643685403,45.65025615705301,65.80125930249682,23.374716775297365,89.3967293507395,4.988363813747931,18.110288529714115,33.99713733672186
,19.862886594735073,32.57614134760591,5.2605409853139,71.25844054664782,54.78811269137067,27.23124634570716,93.44529071925157
4.567027261006706,80.45139919867593,68.49202344398064,53.344672579283895,,,7.5685523654251075,26.717397926183274
76.61849768452753,20.686028749636122,51.04970749836368,1.8629044345672807,67.81739870753688,76.10666514589785,44.877148316656466,23.746599159832016
0.1500138725688993,6.974869599964483,16.709927863880438,74.0212823919568,24.641736006869674,3.0188729708401363,85.07910327135974,91.00443257725821
90.45259485760049,13.997711296524585,75.667915193864,52.440713802886286,90.99625857564752,25.02724539737181,82.40881796061988,70.04671471467687
72.07828444006424,,13.107480347078958,80.68242248550226,69.80288277233288,78.76172487743763,5.462062673817303,42.3676038643326
,66.15434487539851,30.85640664848831,26.198268218556574,56.86206361961605,18.562810621337633,41.90222661105785,51.1778280152588
59.46301416389599,3.0792569679560455,50.46418345425866,89.74579490323431,66.61195646328986,54.92076726053441,,66.84218695288916
33.466929720570704,89.01159550124727,6.48412417186115,94.47396598725467,46.39892128766293,11.61358800001685,75.90025141629853,28.062315692210216
95.11461870285432,,43.62004198655334,75.10653411659727,68.45124645339624,30.329782480800983,80.15084246866613,97.86623885231424
40.073874597010104,16.706417113419604,28.063152560358162,97.31329897010798,97.6318207786444,0.7480483427260709,6.7745445697461,56.72952296334728
77.70662758626702,69.55805168476734,71.72052455306834,61.25312734911162,83.52574371104895,33.23036767927211,60.42596750085665,79.37806889946467
42.67501136701258,40.86250527363858,54.021979726127334,5.724668977753833,48.8355202764354,,45.147544578730766,21.6891833964997
28.932302822882672,19.13176699995659,78.6401954892658,91.39543287083953,18.785704227972854,38.7273719266758,4.248837331247401,24.51252040624675
93.66234322388144,19.229365509340113,28.011773709089315,,13.544461588905,52.406103522555966,65.42910282090405,71.77608713483247
5.353420677319232,21.931050216202188,,24.446539433073756,82.57458956056423,23.446037884634674,52.689984621545605,10.375744627688055
45.69076997891839,31.117346184050497,13.937551699054573,47.617478062249575,2.6239796326573916,1.6889510524708218,,85.95327886914748
31.45777485343889,83.72240035206269,62.02906719536783,51.66836645194988,,36.594968826560226,40.308286360683695,70.89123355807091
40.21655154004547,77.86427842296487,27.738743680571098,69.15709717570321,11.115204936132583,95.3000815315862,16.721668059700747,89.75695532839683
90.52541560791867,47.65119809997657,58.74964627374093,37.12817720637565,,90.64509467333075,76.95282629239253,79.70258849004992
,70.56339915977524,49.36886451992927,26.83343890970611,69.92468914939582,87.07101174267312,,93.93555655345837
24.237282229812664,37.45565850510142,36.91863771593719,77.41625478994025,76.08645639684121,39.83810612062303,24.68351393268573,
70.32496263217413,88.60465706571192,,97.21846690513371,48.04836526096285,33.18859572874312,54.93200465568331,30.369274746589436
7.299302048208678,91.14824555301392,36.28702778043462,1.0589643344429467,61.0343618657886,20.2056807536693,50.7117886846766,63.48267656879448
86.2303653900032,25.198210464014835,,62.984976667166535,,69.87562485858736,39.42978220848335,98.66737353222254
83.43260304400877,83.51277427993075,42.930257091663,21.901185338021644,46.455801516351855,71.80085645070933,53.88750337819368,25.037770204151812
28.354217699407293,89.75237637014952,27.00218423117994,3.056767236174962,62.32874239535015,25.70070439719555,72.97120679777215,68.54642105135873
65.39429204822174,49.06258344404634,,30.053171549794865,14.222059063291848,,75.08549987268431,7.465371326286596
90.57605078134671,26.250664470998665,69.80583472345543,68.06186549541029,9.552279160530585,91.47944858791615,60.118893955277905,1.9489858794075055
37.3244568567364,13.72893403606258,,13.336505047864522,94.13992579002677,20.235723758168966,,79.0128042979436
81.36139343108412,99.00716533663825,41.7996545358409,1.3802319198612967,63.54959544436868,15.863362707296869,1.9666403435133928,19.66584225148198
53.12443266842122,53.218877314812275,88.4783887729575,93.81361876829024,73.10994108659166,3.9107534993277238,45.83497483932369,13.801436991917647
77.53211286459222,58.48648117910569,67.3312635111168,70.22855306611456,,85.54537759670777,48.27268633468182,63.26657205294682
57.18932694978206,3.213496135476912,36.79943864596174,97.78983967506373,10.95622031434048,1.7689416744807507,55.86973200873756,49.35707876641564
84.45793726202959,53.26261310587722,55.39829910358017,34.15006971594063,61.37371442309001,28.99967000028112,17.80721510780021,75.51363869278119
51.51431350779249,42.21960704911086,63.565981763647315,34.81072905354944,93.26885061084892,90.69052403861811,78.59730899037183,57.62338569268317
8.766102727925718,32.730205355603594,93.37526616518794,36.51931000036941,39.17106224431005,90.23339655999294,93.2299317395436,90.82310280481263
42.58051417784604,53.881086902735916,35.32117149053738,43.72060056746929,57.249468899532104,15.686272996445217,58.15252280965378,7.67328527743042
18.062912840986733,10.931668978960907,8.933613934966134,86.84303177890274,5.715624885867044,16.957366373150073,51.451025548271346,32.74146546520817
49.954955113496744,73.14875155014732,,,18.251296184988817,69.06303983141511,24.268788101674012,98.41225235310476
48.00872077502321,91.76066986956081,59.26717073746717,47.83286499064408,23.552610573024047,10.607046761016282,76.52863399458066,
,68.62377932265986,31.41043579741779,76.88184910246089,32.32048701607022,4.422060967760011,83.20063372583162,96.61255638176713
52.90157569495889,64.23374165447532,53.42301577897515,37.09796854760522,,65.27954552960877,30.530134958218124,86.22981315659753
,82.38079566117892,87.66843131983562,17.171618290856195,44.47884279479323,37.963835227924505,47.89325126504866,57.513810729715864
68.84853217715349,50.91724983179401,23.319711796620723,48.24560070869711,10.808812209820129,94.48728582746976,28.377529554772195,96.06411449002718
26.312331826904522,48.823519453270755,,54.58375437145102,51.325240512862834,98.56291531961466,83.78720547860408,18.230280094627304
,97.41607505003543,61.944513593407294,62.03463845816686,45.81560307646443,2.6722809255327995,43.48553369255922,69.6203210971151
87.36545360030547,50.53427070519623,18.62341479876698,51.863071926232315,64.09628928002434,46.72717737529323,44.65070001652305,43.81989744615361
98.85822638586468,64.41851273406274,70.37965438838715,35.753266951285326,89.50123417870643,55.82939704193811,67.78022993770588,85.38429558389747
31.161028121101364,77.5007646225032,50.27006053453784,94.35185141457269,35.85259264147855,68.450211389308,57.919342207558614,
78.6452045773675,9.477103016422738,7.748025507954226,57.236524290381,90.07954590798975,24.77267998805768,,66.20855498174501
70.8100695822851,25.470765162619415,46.052646786130836,80.66031215595282,65.39111089977546,91.9368074307542,8.050926980622142,23.113478921404752
11.609366562125057,36.21456961483592,6.796772273354435,10.236483090904935,48.56858092876838,50.203708633001675,80.51132285582302,84.25632499767833
95.1590836748774,52.694515020669705,5.21122753171902,66.537691798517,48.82881648659389,31.515868834590076,37.369741181525086,65.3257157422177
38.091479361549396,37.20663008071068,71.60386862829307,54.37328314693233,12.016179274855176,24.5316063628392,64.4155985981031,10.078576503952108
49.37157964005814,57.56724858214404,14.463106828352402,45.93193937845365,32.05922272595717,50.63620156901365,45.86317703603363,97.78332865944499
47.92230535981891,1.5365480503596096,72.38101508978696,90.82063041839235,,80.4129126263606,89.05386541258339,47.180977420147066
,,13.886693721575917,,81.96892804123016,2.5312963001962063,89.87360704826484,20.14940237995203
28.868084852505337,19.677883818918396,47.3351420435955,87.69207499297923,10.813266470246619,80.78488967797222,,53.303025173940824
44.504372831383876,,47.905219226927784,4.047128956303425,75.11789226568555,52.27405369113695,,95.2394649912154
84.72582457541951,35.69365005588576,76.99860256402081,17.4551474585664,14.662758503837159,81.8355963506242,19.42268628005005,77.683033809586
87.28974190146126,51.56402003258963,82.41748745565278,43.397539338996246,78.87321273650846,,53.7137447222211,96.98048768470458
52.19116482748102,36.41812899196651,22.015309935534933,,79.92466887050688,,28.966587980603453,4.802265321565757
16.9932115268836,96.55646507842226,74.23392332563066,10.88266916323154,55.06995019682992,24.89081948103089,23.411650425404083,72.16440070421241
,35.49383148552283,86.0689570467769,98.23963866924083,78.80968401439284,64.18199354748998,89.31574125750213,37.9406643156149
7.999663319445749,35.31695312109219,98.39080137362103,28.434057536538525,92.93809228305783,1.7529898174466263,51.81716401521951,53.21016899512363
68.3047063207478,25.5526146918576,82.5699397619295,30.20373545725955,89.08489998237083,93.1946721599775,31.866655910601793,
12.57157122021486,27.878064278049596,52.017640248986766,62.62665502147272,23.566002796249062,75.89534722828333,29.277695838727546,80.64375508970818
76.4518842470308,27.750986456601844,79.48919635718107,60.397454430191644,71.74476310922493,42.867840488913124,10.451608179105055,91.35281913309873
60.07928436447296,14.076371042924851,91.87487642471498,90.51876511652347,36.57477689249168,35.8642595764944,68.65532149986515,97.81262451835379
,52.78888758947512,42.83676574979249,,13.104159175327645,65.10816936202363,53.94922409790356,15.132129980842935
38.41195808497713,70.38953196682259,57.35049189201138,32.77901473361457,,33.97556895835332,44.72958736180759,
38.87232325556129,84.9163692236167,67.12878224422182,70.58501609277485,53.70638416958992,45.65163770421938,98.16495842241571,88.9706007761028
79.82914084477629,94.86668957969322,65.07075878337051,,66.34741433904925,70.65804515506166,65.32126105670586,95.50907028604666
56.71445570124194,39.809429118874704,8.786491496716165,87.1588833572747,57.711116358581464,6.24586691971003,59.654607859204546,73.86696018936539
20.70122577374426,41.196098834990465,,69.46407720568465,91.41227646984915,84.99854751944773,30.804903568676846,9.773001401769822
47.922889412224265,27.158404878074784,86.62049694309913,24.17059308012278,,50.07067449453741,27.77695324466801,9.041293913461413
1.7607800481740488,23.191877600719344,21.137938682775726,5.3563347546923605,85.46453125545986,62.6670828811015,39.78392821946657,
32.22881394387637,70.81293445337565,37.17929025876651,34.229283691216715,,83.07155758453116,36.9040796227949,62.48914277167965
88.26101939523767,37.56835280451957,2.7851070412760803,68.35845469696716,62.64493621627669,65.60369596311206,22.372489143233786,34.888279328018726
53.86763430037256,42.33961560599134,85.08614111329003,39.93480059403647,78.49829146755822,,10.934373557547838,1.5655239925471909
58.303990374189176,,78.3254266759576,85.8181866188795,59.67979232620433,58.914279491111834,33.984911468168754,43.87630964154741
39.02320429333484,92.53111333196863,68.77584855373276,81.39508521421699,96.98985161046683,95.66641430001572,63.88650527658245,20.966227765971222
63.93079537530515,59.04972799076388,26.391200879785835,,10.009081294115251,64.86073914277323,71.12008607384247,54.25310614809924
36.62778830390367,11.639616804497322,70.29463512210027,85.79043254404239,43.32236178887656,20.796143076947605,71.91287927949556,24.41342581384742
20.07248537031475,,32.56334359435087,65.98789235534322,,64.2817296461227,74.5270127885382,63.486091309546325
64.26093052859827,71.8419617126312,35.452607247357015,74.80075925261373,45.03425928573971,54.54536353332667,84.74484549860948,75.21302118657677
30.958367790097498,70.33733986804515,34.91926831689048,41.25290152628441,92.79712636768069,13.977353611522858,52.09676244289769,45.66939108815357
68.49517809614113,78.60373753668098,21.370326703607233,53.3713377649844,79.86486289556966,12.996092697867335,19.367413745950945,91.03195455730204
80.4824584654631,61.54775828117649,38.16057236715462,65.63888680374176,66.21653229321699,54.4274370473249,58.02235260830116,71.74697830091678
4.351435630431322,95.31010664549076,,47.75888501151668,91.31102169012463,24.928794917874363,26.494697230658847,43.18036223177752
62.62455279429453,22.203266668036026,36.594138044370496,65.12486207320977,78.25213166562452,94.90831211965887,29.215990033594085,31.24779882823605
11.086603932200646,18.00363588934234,75.0963151628655,73.26048338720186,79.52856693431552,57.93945770927091,60.08372975050153,63.12192239015886
31.930442907399737,42.08160178872687,63.825676211386096,80.2635881444597,9.725282596664675,95.61855110392598,89.96623619534249,70.16259262702104
55.87792467750313,69.45838350311665,40.88947144319922,44.563786518891455,79.67702572247636,91.23542708553262,20.478130766727276,44.66732403976694
6.2992500319501215,10.568874391768546,16.541620094586406,43.371862640327194,89.75348841760706,3.9278759716496414,96.57530805602552,
73.37725558710642,34.069979457663905,25.09483071485882,28.440571501091682,66.73404914746939,70.33360791021983,27.342170940442323,83.79518688389986
5.008683389316337,99.39016782452781,22.749696649195418,89.63877056470393,84.55565276395582,42.16304747710651,62.46801847492678,80.01195574689555
11.147369400420693,10.15761932599305,72.41965321051215,62.78556737469388,94.21525192726395,70.73819609278654,72.43654527905825,31.276024515342936
31.32566392754168,54.80293508677656,93.78006286064819,85.44574700943448,38.729572090416376,,80.08793211817387,3.0719672672247067
65.8899986551679,66.36321182549183,54.05370229695578,94.28319698404717,16.782206159974823,,87.2390827513805,
85.56167107244622,80.9342486250837,20.108063682148348,65.32436299354968,88.0492413337596,24.238163152934412,40.076604506446735,84.80882158801595
40.908540162120254,2.796985515801731,93.81184981920948,48.10142373380526,27.223327344903602,33.45969718477257,58.54809997505368,16.911108667116213
,94.19101328310103,,97.71191550741597,15.944557244541958,45.95659511840233,29.444726600611514,67.69023964681965
,89.08282597116167,76.51365360723487,67.35307485349942,,79.58179030592939,89.8032327442659,60.52576560173364
77.4184394091376,89.65430545706072,,65.11865157446614,42.548125638172166,83.55653959444875,76.92165851240175,67.82779881252296
74.79861436080068,11.064509339825534,92.33848452700575,69.6737011251332,20.655729040639425,,12.961137850661263,16.03638831044163
31.592864062107328,46.528345557448326,81.73980910794673,48.713788574579894,11.01710948184932,71.36558834197335,61.00427231171462,82.79068686180253
75.41487380159086,8.102295426383844,93.621892870527,47.37926791454422,73.90105192433032,20.807842478777395,72.52303077554049,71.39451597138653
35.83365629877958,95.93636312250108,47.169076491016405,35.206104578039486,21.997290102517375,75.11519437373833,42.679045772260885,40.63784699571086
47.70688973489463,11.991293548694992,59.14286442784438,94.87494897792216,58.55753869792659,83.97669079500628,,59.75970528498714
44.42713197361827,57.378278401308556,73.24321835129321,42.24242161439239,7.075537860748781,42.08905323483809,88.18071973451936,30.827517194529175
40.99969928060321,4.425437927605835,12.186626432923997,12.996979736369774,81.04598307104737,95.68155177491435,83.82048025070358,58.8355046493273
36.30002784798576,8.492941361970042,43.556642123254385,25.800468592279568,57.94160699827038,72.47872341858871,28.355614303902556,79.16068783267542
1.8750769587135285,,3.4657049176986754,67.26269413214231,61.38981651838118,26.29294106750162,,91.43821180740785
99.56660523077419,2.01987049187744,50.43527963923804,5.342723284419549,25.382431359517067,,73.92719891863877,94.55247538719165
57.38147645032298,65.96738144001156,20.759318251329116,45.77123250050564,10.085966531967971,97.22463137258383,,3.715300492142992
19.854198979612402,32.93431843721094,74.24417290292368,,,39.07995149830609,17.443756966066193,66.10393093293547
46.01103073374989,48.54218108993674,53.59299341675408,83.38219941873213,42.632427242526795,96.40188064449949,48.0000658909066,
12.27310674571166,60.34672031661302,78.01378888823336,92.63230740874647,85.68860338219223,78.94160375278213,34.83742239345795,13.729182287372844
92.41394209515083,46.189774315340614,54.094319254051904,92.46823043891014,77.65335490427519,75.73096423781891,11.166871136276079,63.409310783227326
,37.736265719907514,60.36932775688351,85.94017634757958,14.683523822881217,55.83803329251445,86.66711339303164,52.39657280900878
71.34866799675206,35.129821817622734,78.15607387545076,53.71646525722388,20.999143105975314,26.78002888774521,,96.50838176354735
74.30056431716748,9.674002722564312,70.7025279950976,41.17639059245689,4.067182352177257,,37.486086398749244,26.82326586071224
,39.23113883034565,95.46007172303972,38.10520530690916,39.14126550428952,33.32162962027071,,9.751001639203738
,80.35778649523672,56.28095625372666,72.8730116608984,52.433155350345636,89.428996940765,33.0540494132142,36.66809962232854
44.750695625054846,20.878973735527783,31.508120001352058,9.444873593050218,,2.122034243928461,8.346533725505001,62.73468454883121
96.65677243454026,0.34656865744684406,91.12395940760156,66.88150763065082,,69.25214875296835,85.59583564596743,43.230966228908564
71.31547813347149,29.57408726931319,6.495824202635047,10.0001448385324,,14.167765699077052,43.90500679690702,80.32692699103518
49.69374980558731,47.92158555251545,94.65216305366474,34.22597668774091,58.153954005954425,97.22356575526746,71.29053572013173,
34.287151912811694,82.10522963746928,61.805200500019744,5.490800271462781,92.21476285447301,89.64823873549264,49.24374387324528,40.6776950225858
14.60342036011627,77.85942502134789,77.82587740660767,88.30178791587913,93.87020638622681,66.73359007908799,91.22566737558046,81.11767128366539
5.702189341095487,71.75302982888086,5.813637910228753,11.66784614744828,26.242631754947688,98.98597003699217,2.840306053306585,64.9149103884411
61.09643457945781,76.22137343596211,48.63547132508275,81.61803926088076,33.600851893660575,59.30552121733157,,14.895286468870083
90.01422464643997,71.66822141014204,,44.06784051146282,71.14886057682884,52.45789728601894,89.17983702708128,63.23803285109455
78.2457292880967,39.01118312570141,45.424648992943936,51.61261311956953,30.208430306960686,88.48976593930666,27.117574331706905,51.01304492352175
,13.35208531501113,70.5411167530875,91.32995767898336,90.57308533849589,,8.931539327880966,33.39375651813027
95.05308682755485,98.43130231303748,72.03567514321375,12.325209508825619,35.87314644051409,75.59954985807848,22.65088751730353,32.99506096122011
56.01611666847736,72.87854359143057,27.806977524640086,22.979112596483343,,58.68590631609818,92.87876666604399,96.54628733136917
12.352004003473693,64.99706350574489,37.86068542972044,67.20127461639889,73.15378342358679,46.62450134690771,2.6190167688696753,14.40712316316647
39.531395706451086,51.03889746746505,1.4341056534265428,81.11283622344044,94.14404015596503,9.348967536448672,76.42871006989932,54.71796890941354
5.104570707388634,74.56383380899342,,87.99764456560834,81.25666985757799,74.52953352695033,51.43826104583032,46.19296691544975
49.62398578525955,63.08008059338103,2.708620807854545,81.44793222977856,15.427348102149818,,69.21089803563142,16.489503200668498
32.589078213860766,54.897253042691055,,12.227663468575024,62.10881911746087,60.13207268623292,64.56693241983035,44.42084857863158
54.71771120317646,19.774980542800826,47.681569403274324,46.42804932926823,51.02906059983072,10.055463324586512,61.54290118295079,81.33413859822134
,,96.65733698421906,71.9420081254885,96.94414377475485,18.789402755021023,42.62419711544455,9.424539258327824
38.231081602849585,26.21007043372642,16.05424119458574,9.38604620041299,,15.964589739451739,94.8010638349325,32.16814652315407
88.5005161301199,15.86534068626051,78.53141335399188,11.825392010311475,58.0802287348657,25.87284719053041,2.2987194667474897,13.233549182613979
41.132100314968866,24.885421680384155,72.00086208544235,15.637731448799496,59.21955869507982,60.15578667635918,72.48217362223993,3.4133005447046116
25.10888111654258,71.89745264280405,84.10765327146349,94.62986265873408,13.684787815966892,,69.40816968686204,52.92514655170195
35.91342217673108,64.65007394922544,63.20027802429667,95.3635755652947,,78.93647931394773,95.44281947701535,4.21050835626634
27.74752683867563,93.27166195039254,96.56947759684861,96.74664932851312,0.23229502973725058,14.589317867171747,10.211910103445032,80.39000385035551
22.288880133148815,80.76446760535434,56.59038581435015,85.69348119736358,19.813618008606504,21.599665618882558,57.76132083307098,9.472881498136276
13.129146074156072,96.55781169147377,58.75024317990852,31.90620568937137,24.39287010514142,88.84910155318408,71.55175255544705,
,88.57289879115746,85.6575289750763,5.601042568184855,51.44335811581697,17.80779609032903,16.039643870598773,35.28300118901284
44.13644941568498,74.50170499974601,,61.895415673969445,88.33322980417859,30.73963248219855,63.827763350953546,59.665679792996286
22.85454982000472,7.739255835097303,16.66944702554235,48.690807543019076,49.76894882009207,2.539037062200855,90.92061821545134,19.700418238806282
33.56481429948437,85.68081541696047,53.01237954736132,83.20009208111112,96.13846140134613,72.27084619198891,30.824608637455476,44.33000250480711
94.04849590488486,,56.624843261741,21.208820325004808,29.09115578248006,75.10339337240892,92.75250420184052,1.3724029062964216
53.761558989796974,83.39480486076968,3.0358920147918633,39.84114102653372,86.1156737791541,61.21794001119528,,
38.487102806022975,96.68116592250597,91.34862801274835,51.39825813906565,33.99946690366773,97.13694624169236,25.480880618917435,81.62595573799801
51.407443684750575,62.533160676484144,33.647683188368674,18.562509839571938,,38.2523114389572,,31.293323238779593
18.495853708443477,7.948262489161295,94.34734810396218,70.37344028104889,69.5423574649175,49.64424518288407,83.0932096353528,73.33426775756367
72.07951637018223,89.95420529078409,90.65314206079702,43.889935276880976,78.18237677977051,52.584511208315966,40.37544880703439,
63.886825598196694,,10.715803468885154,60.806520667344266,2.5133886954743945,55.97677476322171,74.06784439984258,2.6199214366836254
84.94328356709443,77.34917784457963,38.919697335633664,39.59515278328168,97.44815619736174,48.56364027088905,75.95530468665807,17.939336043388654
50.14118761379749,30.927660293084603,43.57341819547569,70.87959178511181,50.90994407446681,22.235161467801177,47.11453692304695,
67.3028023974693,67.04018226543617,63.97623869287871,,70.71479179327093,23.225823765066977,48.7447392066801,3.585285095727231
98.01534380974238,47.89664598714618,8.813774303293776,,52.29265243574957,96.70072471710739,38.49614213384256,82.53830110167812
,32.36705106807521,34.14636050804686,91.33073750336422,63.64132908274808,83.75173507361129,,69.20105074837481
87.35847018816459,95.71403404614975,80.83095806683221,74.9158976936408,83.84565522875901,28.669676440054314,2.7520581373029374,
43.948842823827135,88.98334984794974,55.47022106546648,33.099789347443476,57.15786954497105,3.8656422396668555,79.08125243953744,8.307789577393054
41.12190690785761,67.10597589309482,45.64019740307169,90.36305617793829,67.62014543709851,88.77708048780009,77.89741062156777,6.142100864441524
83.27877591417663,49.40913044755537,86.25851166242528,,71.4466934210957,89.54509218863022,63.14897443803843,88.25365741272508
73.3982419998113,38.898678475895565,23.641527883691648,9.829659515452427,,35.50434977055465,31.10527206491752,87.92626065789604
83.29063827312838,48.121254229642695,17.199124482447882,3.3857243413988547,12.076064343513494,,31.512178406568015,14.179356307766222
73.66930880629505,2.7275055510997626,27.56962634849248,84.32480796584937,56.24558396975872,51.237901303066934,21.45422621952361,8.346684706794461
49.156396817821644,34.04436396093692,,31.272106348601337,7.159828231348852,,73.5765212831831,
87.45441924079108,26.935504136439224,29.557826844862255,16.25865137263173,16.16169767947886,60.66102339692209,5.0821684770349655,49.87513145815504
27.980127277446478,25.397781390584207,89.50425680301105,88.45684787865525,14.218404041784217,63.499835369597854,89.48622450881358,
24.88591383980455,31.92021857947046,32.67202713731619,63.77353194141369,74.20129417517091,26.303554309932064,,95.49426921127704
96.0449492235708,3.6836906453547646,63.67908600242369,78.74421987584228,28.264203944029852,33.234723893573225,24.85824870708787,85.80646688871921
3.2172104198397444,27.545906901731286,94.2429389285393,88.19353233779624,77.4600759790326,76.22318493206342,3.033451188511971,
70.89653480179113,49.96108884484012,84.44397795973521,95.03981920739022,17.789840253199362,12.578546376014476,7.142166497214786,77.79458907598894
90.85018298559032,54.927217354210555,,92.21332423230514,32.118101012872366,38.17869409661362,22.28789812872336,97.08436746378453
10.915050723468422,2.6315293679766483,,45.91927479118614,65.94157265750731,92.98613811394448,8.78056749862257,93.8301539615908
99.67499614141076,75.22705621495511,73.76080453024494,81.88549704067647,0.40417488118020817,40.27690867618933,95.30348434213336,53.75981612861772
42.23167362622683,60.42435099619331,74.61079771487812,,0.9221506250620792,31.72517350571703,32.62941838577166,
91.62978358176369,50.10923941385099,70.00378873604456,83.76200896847925,43.374453171216906,40.52850752961661,4.6113240997340155,8.049659044997593
